date	district	latitude	longitude	neighborhood	bathrooms	exterior	floor	hasLift	price	priceByArea	propertyType	operation	rooms	size	parkingSpace.hasParkingSpace	propertyCode	municipality	country	newDevelopment	status	detailedType.typology	province	distance	address
12/12/2016 22:26	San Blas	404.250.182	-3.610.129	Rosas	2	true	3	false	240000	2526	flat	sale	3	95		35091531	Madrid	es	false	good	flat	Madrid	486	calle Butrón, 8
12/12/2016 22:26	San Blas	40.431.723	-36.023.797	Rosas	2	true	1	true	370000	3136	flat	sale	3	118	true	35103230	Madrid	es	false	good	flat	Madrid	657	manchester
12/12/2016 22:26	San Blas	404.292.274	-35.982.377	Rosas	3	false			750000	2841	chalet	sale	3	264	true	34629104	Madrid	es	false	good	chalet	Madrid	640	calle de estocolmo
12/12/2016 22:26	San Blas	404.327.703	-36.021.352	Rosas	2	true	5	true	388000	3233	penthouse	sale	3	120		34914043	Madrid	es	false	good	flat	Madrid	775	barrio Rosas
12/12/2016 22:26	San Blas	404.227.919	-3.606.419	Rosas	1	true	7	true	329000	4113	penthouse	sale	2	80	true	34459630	Madrid	es	false	good	flat	Madrid	394	calle de suecia, 28
12/12/2016 22:26	San Blas	404.230.752	-36.100.674	Rosas	2	true	3		240000	2526	flat	sale	3	95		35173889	Madrid	es	false	good	flat	Madrid	572	barrio Rosas
12/12/2016 22:26	San Blas	404.298.048	-36.116.426	Rosas	1	true	7	true	165000	1941	flat	sale	3	85		34992015	Madrid	es	false	good	flat	Madrid	732	LONGARES
12/12/2016 22:26	San Blas	404.249.483	-35.998.702	Rosas	3	false			750000	2717	chalet	sale	3	276	true	34822625	Madrid	es	false	good	chalet	Madrid	413	barrio Rosas
12/12/2016 22:26	San Blas	404.295.061	-35.990.614	Rosas	1	true	bj	true	180000	2500	flat	sale	1	72		35356187	Madrid	es	false	good	flat	Madrid	602	barrio Rosas
12/12/2016 22:26	San Blas	404.311.381	-36.008.743	Rosas	2	true	5	true	395000	2283	penthouse	sale	4	173	true	34661256	Madrid	es	false	good	flat	Madrid	646	barrio Rosas
12/12/2016 22:26	San Blas	4.042.207	-360.145	Rosas	2	true	5	true	429000	3575	penthouse	sale	3	120	true	34719639	Madrid	es	false	good	flat	Madrid	513	barrio Rosas
12/12/2016 22:26	San Blas	404.270.413	-36.123.133	Rosas	2	true	5	true	220000	2895	flat	sale	3	76	true	34679342	Madrid	es	false	good	flat	Madrid	667	barrio Rosas
12/12/2016 22:26	San Blas	404.258.233	-36.085.623	Rosas	2	true	1	true	210000	1826	flat	sale	3	115	true	31707928	Madrid	es	false	renew	flat	Madrid	341	calle butrón, 31
12/12/2016 22:26	San Blas	404.257.483	-35.976.702	Rosas	3	false			750000	2841	chalet	sale	3	264		34810964	Madrid	es	false	good	chalet	Madrid	582	barrio Rosas
12/12/2016 22:26	San Blas	4.042.969	-3.604.012	Rosas	2	true	5	true	285000	3314	flat	sale	2	86	true	33735802	Madrid	es	false	good	flat	Madrid	408	calle manchester, 14
12/12/2016 22:26	San Blas	4.042.176	-360.568	Rosas	1	true	4	true	275000	3438	flat	sale	2	80	true	31226247	Madrid	es	false	good	flat	Madrid	485	calle sajonia, 15
12/12/2016 22:26	San Blas	40.429.409	-36.112.227	Rosas	2	true	1	true	240000	1967	flat	sale	3	122	true	33900433	Madrid	es	false	good	flat	Madrid	678	barrio Rosas
12/12/2016 22:26	San Blas	404.267.821	-36.089.117	Rosas	2	true	8	true	235000	2500	flat	sale	3	94		34666921	Madrid	es	false	good	flat	Madrid	379	barrio Rosas
